TID,CH,EN,Flags
TID_Miracle_INFO_170,死亡一指，每7秒造成一个目标死亡。不能伤害英雄,,
TID_Miracle_INFO_171,死亡一指，每6秒造成一个目标死亡。不能伤害英雄,,
TID_Miracle_INFO_172,死亡一指，每5秒造成一个目标死亡。不能伤害英雄,,
TID_Miracle_18,克里姆林宫,,
TID_Miracle_INFO_180,进驻8个1星飞机进行防御，飞机死亡后10秒复活重新加入战斗。,,
TID_Miracle_INFO_181,进驻8个2星飞机进行防御，飞机死亡后10秒复活重新加入战斗。,,
TID_Miracle_INFO_182,进驻8个3星飞机进行防御，飞机死亡后10秒复活重新加入战斗。,,
TID_MonsterSiegeBarrier_1,预计出现兵种：,,
TID_MonsterSiegeBarrier_2,抵御进攻,,
TID_MonsterSiegeBarrier_3,奖励：,,
TID_MonsterSiegeBarrier_4,是否开始抵御[%s]的进攻,,
TID_MonsterSiegeBarrier_5,[%s]的反叛势力已经更换,,
TID_MSiegeBarrier_1,许德拉,,
TID_MSiegeBarrier_2,阿拉乌德丁,,
TID_MSiegeBarrier_3,拉冬,,
TID_MSiegeBarrier_4,百怪之子,,
TID_MSiegeBarrier_5,少狼利翁,,
TID_MSiegeBarrier_6,石眼美杜莎,,
TID_MSiegeBarrier_7,巨灵忒斯,,
TID_MSiegeBarrier_8,铁手柏洛斯,,
TID_MSiegeBarrier_INFO_1,抵御许德拉的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_2,抵御阿拉乌德丁的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_3,抵御拉冬的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_4,抵御百怪之子的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_5,抵御少狼利翁的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_6,抵御石眼美杜莎的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_7,抵御巨灵忒斯的进攻，获得高额奖励,,
TID_MSiegeBarrier_INFO_8,抵御铁手柏洛斯的进攻，获得高额奖励,,
TID_BUILDING_SPECIAL_RESOURCE_01,催熟,,
TID_BUILDING_SPECIAL_RESOURCE_02,催生,,
TID_BUILDING_SPECIAL_RESOURCE_03,勘探,,
TID_BUILDING_SPECIAL_RESOURCE_04,确认花费宝石使资源立即可收集吗？,,
TID_BUILDING_SPECIAL_RESOURCE_05,开采,,
TID_BUILDING_SPECIAL_RESOURCE_06,提取,,
TID_BUILDING_SPECIAL_RESOURCE_07,可获资源：%d,,
TID_BUILDING_SPECIAL_RESOURCE_08,成熟时间：,,
TID_BUILDING_SPECIAL_RESOURCE_09,确认要取消%s%s吗？,,
TID_BUILDING_SPECIAL_RESOURCE_10,需先购买月卡,,
TID_BUILDING_SPECIAL_RESOURCE_11,月卡失效期间无法提取，请先续费月卡。,,
Destiny_Huangyueying_1,收集满级的盖约格拉古，攻击+20%。,,
Destiny_Huangyueying_2,收集满级的袁秀琪、张角，气血+15%。,,
Destiny_Huangyueying_3,收集满级的太史慈、星彩、庞培，生命+5%。,,
Destiny_Wenchou_1,收集满级的李典、凌统、公孙瓒，气血+19%。,,
Destiny_Wenchou_2,收集满级的盖约格拉古、夏侯渊，攻击+25%。,,
Destiny_Wenchou_3,收集满级的小乔，气血+30%。,,
TID_Miracle_TXT_1,更换,,
TID_Miracle_TXT_2,请在以下奇迹中任选一个进行更换,,
TID_Miracle_TXT_3,是否要替换成%s奇迹？,,
TID_Miracle_TXT_4,恭喜您！获得了通过万神殿奇迹产出的奖励！,,
TID_Miracle_TXT_5,您在万神殿奇迹中获得了：,,
TID_Miracle_TXT_6,奇迹奖励,,ImageText
TID_Miracle_TXT_7,奖励已经通过邮件发送给您了，请查收！,,
TID_Miracle_TXT_8,已有同等级奇迹！,,
TID_Miracle_TXT_9,重置冷却,,
TID_Miracle_TXT_10,恭喜您领取%s！,,
TID_Miracle_TXT_11,当前奇迹里面存在的兵种已满，无法存储。,,
TID_Miracle_TXT_12,您需要修建并完成一个新奇迹。,,
TID_Miracle_TXT_13,当前存储栏位已满，无法存储。,,
TID_MiracleTID_1,巨石阵由巨大的石头组成，每块约重50吨。它的主轴线、通往石柱的古道和夏至早晨初升的太阳，在同一条线上；其中还有两块石头的连线指向冬至日落的方向。约建于公元前4000～2000年，是欧洲著名的史前时代文化神庙遗址，位于英格兰威尔特郡索尔兹伯里平原。,,
TID_MiracleTID_2,空中花园传说由巴比伦王国的尼布甲尼撒王为其患思乡病的王妃安美依迪丝修建，花园用立体造园手法，将花园放在四层平台之上，用沥青及砖块建成，平台由25米高圆柱支撑，并有灌溉系统，奴隶不停地推动连系齿轮的把手。园中种植各种花草树木，犹如花园悬在半空。,,
TID_MiracleTID_3,为纪念奥古斯都打败安东尼和克娄巴特拉，由曾先后三任罗马总督的马阿格里帕于公元前27年主持，在罗马城内建造献给所有的神，因而叫“万神庙”。万神庙用穹顶覆盖的集中式形制，重建后的万神庙是单一空间、集中式构图的建筑代表，也是罗马穹顶技术的最高代表。,,
TID_MiracleTID_4,兵马俑是古代墓葬雕塑的一个类别。兵马俑即制成兵马形状的殉葬品。秦俑之所以在规模、写实程度上达到如此的高度，除了工匠的智慧之外，还与历史上第一个封建皇帝的意志分不开。秦俑严格地摹拟实物，带有肖像写生的性质和特点，并且在规模和气势上更胜一筹。,,
TID_MiracleTID_5,斗兽场是古罗马举行人兽表演的地方，从共和时期就开始兴建。最著名的罗马大斗兽场始建于72年弗拉维王朝到82年提图斯时代才完成。为庆祝征服耶路撒冷的胜利，驱使8万犹太俘虏修建的。斗兽场内部的看台，由低到高分为四组，观众席位按等级尊卑地位之差别分区。,,
TID_MiracleTID_6,胡夫金字塔是埃及现存规模最大的金字塔，又称吉萨大金字塔，位于埃及吉萨，是古埃及第四王朝的法老胡夫的金字塔，主要作为其陵墓，也是世界上最大、最高的埃及式金字塔。约建于前2580年，完工于前2560年。,,
TID_MiracleTID_7,吴哥窟原意为“毗湿奴的神殿”，12世纪时，吴哥王朝国王苏耶跋摩二世希望在平地兴建一座规模宏伟的石窟寺庙，作为吴哥王朝的国都和国寺。因此举全国之力，花了大约35年建造。它是吴哥古迹中保存得最完好的建筑，以建筑宏伟与浮雕细致闻名于世。,,
TID_MiracleTID_8,泰姬陵是一座白色大理石建成的陵墓清真寺，是莫卧儿皇帝沙贾汗为纪念心爱的妃子建造。由殿堂、尖塔、水池等构成，全部用纯白大理石建筑，用玻璃、玛瑙镶嵌，有极高的艺术价值。泰姬陵因爱情而生，这段爱情的生命也因泰姬陵的光彩被续写，光阴轮回，生生不息。,,
TID_MiracleTID_9,蒂卡尔神庙是一个位于中美洲危地马拉的古代玛雅城市蒂卡尔的金字塔。茂密的丛林遮挡不住蒂卡尔高大雄伟的神庙，在蓝宝石般明净的天空下，一座座拔地而起的金字塔刺破林莽的密网，在绚烂的热带阳光下遥遥相对，熠熠生辉。,,
TID_MiracleTID_10,阿努比斯是古埃及神学体系中的神，以胡狼头、人身的形象出现在法老的壁画中。是埃及神话中的亡灵的引导者和守护者，掌管和守护亡者的灵魂，主要是负责审判之秤的称量工作。人们向他祷告，祈求保护亡者，他还帮助伊西斯将奥西里斯制成了木乃伊。,,
TID_MiracleTID_11,雅典娜是希腊奥林匹斯十二主神之一，在远古的神话中，雅典娜是一位女天神，乌云和雷电的主宰者，丰产女神，和平劳动的庇护者，女战神。她是科学的庇护者、智慧女神；她赐予人间法律，维护社会秩序。,,
TID_MiracleTID_12,紫禁城是中国古代宫廷建筑之精华。城市内的建筑分为外朝和内廷两部分。外朝的中心为太和殿、中和殿、保和殿，统称三大殿，举行大典礼的地方。内廷的中心是乾清宫、交泰殿、坤宁宫，统称后三宫，是皇帝和皇后居住的正宫。紫禁城被誉为世界五大宫之首。,,
TID_MiracleTID_13,雅典卫城，是希腊最杰出的古建筑群，是综合性的公共建筑，为宗教政治的中心地。卫城中最早的建筑是雅典娜神庙和其他宗教建筑。雅典卫城也称为雅典的阿克罗波利斯，希腊语为“阿克罗波利斯”，原意为“高处的城市”或“高丘上的城邦”。,,
TID_MiracleTID_14,圣索菲亚大教堂是位于现今土耳其伊斯坦布尔的宗教建筑，有近一千五百年的漫长历史，因其巨大的圆顶而闻名于世，是一幢“改变了建筑史”的拜占庭式建筑典范，圣索菲亚大教堂在希腊语里的意思是上帝智慧。是特别献给天主圣智的那一位，即圣三中的圣言。,,
TID_MiracleTID_15,埃菲尔铁塔矗立在塞纳河南岸法国巴黎的战神广场，它是世界著名建筑、法国文化象征之一、巴黎城市地标之一、巴黎最高建筑物。被法国人称为“铁娘子”。埃菲尔铁塔于1889年建成，得名于设计它的著名建筑师、结构工程师古斯塔夫·埃菲尔，全部由施耐德铁器建造。,,
TID_MiracleTID_16,凡尔赛宫位于法国巴黎西南郊外伊夫林省省会凡尔赛镇，是巴黎著名的宫殿之一，也是世界五大宫殿之一。宫顶建筑摒弃了巴洛克的圆顶和法国传统的尖顶建筑风格，采用了平顶形式，显得端正而雄浑。宫殿外壁上端，林立着大理石人物雕像，造型优美，栩栩如生。,,
TID_MiracleTID_17,哈拉和林，位于蒙古国境内前杭爱省西北角，蒙古窝阔台汗七年建都于此。13世纪中叶，这里是世界的中心，从莱茵河畔的维也纳，到黄河边的汴梁，从北方寒冷的俄罗斯干草原，到炎炎烈日下的阿拉伯半岛沙漠，大半个欧亚大陆都笼罩在这座城市的权力和威势之下。,,
TID_MiracleTID_18,瓦西里升天大教堂位于俄罗斯首都莫斯科市中心的红场南端，紧傍克里姆林宫。教堂的名字是根据当时伊凡大帝非常信赖的一位修道士瓦西里的名字而取的。中央的塔高46米，共有九个金色洋葱头状的教堂顶。,,
TID_ColosseoBUFF,嗜血祝福,,
TID_Miracle_Stonehenge,金币产量:,,
TID_Miracle_HangingGarden,粮食产量:,,
TID_Miracle_Pantheon,移动速度:,,
TID_Miracle_Pyramid_1,兵种研究消耗:,,
TID_Miracle_Pyramid_2,城防研究消耗:,,
TID_Miracle_Angkor,每次生命恢复点数:,,
TID_Miracle_TajMahal,资源返还:,,
TID_Miracle_Tikal,守备队生命上限:,,
TID_Miracle_Athena,士兵生命上限:,,
TID_Miracle_HagiaSophia,石油产量:,,
TID_Miracle_Versailles,士兵人口上限:,,
DismissLimitTips,4星以上的英雄不能被分解,,
DismissLimitTips1,遣散前请先进行统率卸甲,,
TID_Expedition_1,城镇中心等级%d级之后解锁帝国远征,,
TID_Expedition_2,帝国远征,,
TID_Expedition_3,剩余时间：%d小时,,
TID_Expedition_4,关卡奖励,,
TID_Expedition_5,三星奖励,,
TID_Expedition_6,进攻,,
TID_Expedition_7,剩余时间：%d分,,
TID_Expedition_8,帝国远征奖励,,
TID_Expedition_9,这是您获得的帝国远征奖励，请注意查收,,
TID_Expedition_Name_1,金币关（简单）,,
TID_Expedition_Name_2,金币关（普通）,,
TID_Expedition_Name_3,金币关（困难）,,
TID_Expedition_Name_4,金币关（噩梦）,,
TID_Expedition_Name_5,粮食关（简单）,,
TID_Expedition_Name_6,粮食关（普通）,,
TID_Expedition_Name_7,粮食关（困难）,,
TID_Expedition_Name_8,粮食关（噩梦）,,
TID_Expedition_Name_9,石油关（简单）,,
TID_Expedition_Name_10,石油关（普通）,,
TID_Expedition_Name_11,石油关（困难）,,
TID_Expedition_Name_12,石油关（噩梦）,,
TID_Expedition_Name_13,英雄关（简单）,,
TID_Expedition_Name_14,英雄关（普通）,,
TID_Expedition_Name_15,英雄关（困难）,,
TID_Expedition_Name_16,英雄关（噩梦）,,
TID_Expedition_Name_17,圣水关（简单）,,
TID_Expedition_Name_18,圣水关（普通）,,
TID_Expedition_Name_19,圣水关（困难）,,
TID_Expedition_Name_20,圣水关（噩梦）,,
TID_Expedition_Info_1,可以获得少量金币,,
TID_Expedition_Info_2,可以获得许多金币,,
TID_Expedition_Info_3,可以获得大量金币,,
TID_Expedition_Info_4,可以获得巨额金币,,
TID_Expedition_Info_5,可以获得少量粮食,,
TID_Expedition_Info_6,可以获得许多粮食,,
TID_Expedition_Info_7,可以获得大量粮食,,
TID_Expedition_Info_8,可以获得巨额粮食,,
TID_Expedition_Info_9,可以获得少量石油,,
TID_Expedition_Info_10,可以获得许多石油,,
TID_Expedition_Info_11,可以获得大量石油,,
TID_Expedition_Info_12,可以获得巨额石油,,
TID_Expedition_Info_13,可以获得少量英雄,,
TID_Expedition_Info_14,可以获得许多英雄,,
TID_Expedition_Info_15,可以获得大量英雄,,
TID_Expedition_Info_16,可以获得巨额英雄,,
TID_Expedition_Info_17,可以获得少量圣水,,
TID_Expedition_Info_18,可以获得许多圣水,,
TID_Expedition_Info_19,可以获得大量圣水,,
TID_Expedition_Info_20,可以获得巨额圣水,,
Get_Exp,战斗经验：%d（<C#00FF00未参战武将不会获得经验#C>）,,
TID_GARRISON_1,变更,,
TID_GARRISON_2,变更守备队,,
TID_GARRISON_3,请在以下方向中任选一个进行变更,,
TID_GARRISON_4,是否要变更为%s？,,
TID_SoldierRestrict,加成目标：,,
TID_ExtraDamage,伤害加成：,,
TID_ExtraHEAL,治疗加成：,,
TID_MONTH_CARD,月卡礼包,,
TID_MONTH_CARD_INFO,立得300宝石，连续30天每天可\n领50宝石。多次购买，时间累积,,
TID_REWARD_CENTER_01,月卡,,
TID_REWARD_CENTER_02,月卡返利（月卡剩余%d天）,,
TID_REWARD_CENTER_03,这是购买月卡每日额外赠送的元宝，请笑纳。,,
TID_REWARD_CENTER_04,购买月卡礼包可立得300宝石，且连续30天每天可领50宝石。多次购买，时间累积。快去商城购买吧！,,
TID_REWARD_CENTER_05,这是活动的奖励，请查收。,,
TID_REWARD_CENTER_06,月卡已到期，不可领取,,
TID_RECHARGE_REWARD,另赠%d宝石（限购一次）,,
TID_RECHARGE_TITLE,充值,,
TID_RECHARGE_VIP,VIP特权,,
TID_Artabanus,阿尔达班,,
TID_BUILDING_ACADEMY,城防研究所,,
TID_BUILDING_ACADEMY_INFO,用于提升建筑的生命值和攻击力，使建筑更加强大。,,
TID_LABORATORY_CHARACTER,兵种研究,,
TID_LABORATORY_SPELL,战术研究,,
TID_LABORATORY_ATTACKDEFENSE,攻防研究,,
TID_ATTACKDEFENSE_LEVEL,攻防等级%d,,
TID_ATTACKDEFENSE_BEGIN,%s(攻防等级%d),,
TID_ATTACKDEFENSE_UPGRADE,攻防等级,,
TID_301,神女芙蕾雅,,
TID_302,乌拉妮娅,,
TID_303,天伊,,
TID_304,奥托吕科斯,,
TID_305,埃阿斯,,
TID_306,墨涅拉俄斯,,
TID_307,忒拜先知,,
TID_308,审判官尤莉,,
TID_309,许德拉,,
TID_310,埃涅阿斯,,
TID_311,射手喀戎,,
TID_312,竖琴侍卫,,
TID_313,夜的女儿,,
TID_314,爱情诗者,,
TID_315,门农的侍从,,
TID_316,宁芙女武者,,
TID_317,冰霜贤者,,
TID_318,无冕侍者,,
TID_319,泉水侍卫,,
TID_320,射手阿塔兰特,,
TID_321,灵感女侍者,,
TID_322,伊卡洛斯,,
TID_323,海洋长者,,
TID_324,歌利舞者,,
TID_325,百怪之子,,
TID_326,厄瑞克透斯,,
TID_327,塞壬,,
TID_328,颂歌女侍者,,
TID_329,少狼利翁,,
TID_330,射手修斯,,
TID_331,大力士海格,,
TID_332,铁手柏洛斯,,
TID_333,太阳之子凯龙,,
TID_334,潘,,
TID_335,白羊之子艾伦,,
TID_336,正义之女丽亚,,
TID_337,魅者海伦,,
TID_338,欢愉之女,,
TID_339,坠落的法厄同,,
TID_340,夜王的牧人,,
TID_341,智慧的忒提丝,,
TID_342,猛兽比亚,,
TID_343,光之子特洛亚,,
TID_344,天琴之女姗娜,,
TID_345,烈焰菲奥娜,,
TID_346,重生之女纳芙,,
TID_347,速度之子阿特,,
TID_348,惑之女雅赫,,
TID_349,石眼美杜莎,,
TID_350,雅思王埃勾斯,,
TID_351,狩猎之神奥瑞,,
TID_352,巨灵忒斯,,
TID_353,风之子罗斯,,
TID_354,百兽之父库斯,,
TID_355,小爱神埃罗斯,,
TID_356,好运之神琉喀,,
TID_357,勇者赫克托耳,,
TID_358,守护之子托尔,,
TID_359,冰海狄俄涅,,
TID_360,彩虹女神,,
TID_361,门农的信士,,
TID_362,歌利女神伊德,,
TID_363,吹鼓手特里同,,
TID_364,预言之神格劳,,
TID_365,巨人阿尔库,,
TID_366,特洛亚之手,,
TID_367,忧郁骑士彭透,,
TID_368,替换之神,,
TID_369,海洋之父阿诺,,
TID_370,小爱厄洛斯,,
TID_371,智之女伊斯,,
TID_372,月之女瑟琳娜,,
TID_373,文艺女神西妮,,
TID_374,四季之母弥斯,,
TID_375,安第斯山神,,
TID_376,海之女神,,
TID_377,生长之神阿瑞,,
TID_378,叛逆女神普索,,
TID_379,冥后芬妮,,
TID_380,沉思的苏拉,,
TID_381,秩序之神,,
TID_382,丰收女神,,
TID_383,欲望之神,,
TID_384,纯洁女神阿雅,,
TID_385,月神忒弥斯,,
TID_386,锻造之神托斯,,
TID_387,祸乱之神西斯,,
TID_388,圣山之博若斯,,
TID_389,冥河摆渡人,,
TID_390,复仇女神嘉拉,,
TID_391,冰海女神,,
TID_392,酒神倪索斯,,
TID_393,冥府掌鞭者,,
TID_394,火焰之子修斯,,
TID_395,黑夜女神,,
TID_396,克洛诺斯,,
TID_397,天界之神,,
TID_398,潘多拉,,
TID_399,复仇的影子诺斯,,
TID_400,战争之怒瑞斯,,
TID_401,青春女神赫柏,,
TID_402,牧神潘,,
TID_403,光辉女神,,
TID_404,命运女神,,
TID_405,裁决之神努斯,,
TID_406,健康女神,,
TID_RangeTurret,堡垒,,
TID_RangeTurret1,机枪堡垒,,
TID_RangeTurret_INFO,短距离炮塔，擅长消灭一大群入侵者军队。,,
TID_Defense1,防御建筑,,
TID_Garrison1,守备队,,
TID_Heros1,英雄和侍卫,,
TID_RailGun,火箭炮,,
TID_RailGun1,加特林火箭,,
TID_RailGun2,反轨道导弹,,
TID_RailGun_INFO,只能攻击单个方向，对进入范围的入侵者军队造成\n致命打击。注意合理设置火箭炮的攻击方向。,,
Destiny_301_1,海盗的艺术：收集满级的沉思缪斯，伤害+21%,,
Destiny_302_1,巧夺天工：收集满级的大力士海格，生命+20%,,
Destiny_303_1,行医天下：收集满级的安第斯山神、海洋之神，\n伤害+26%,,
Destiny_304_1,特洛伊英雄：收集满级的埃阿斯、墨涅拉俄斯，\n伤害+17%,,
Destiny_305_1,特洛伊英雄：收集满级的奥托吕科斯、墨涅拉俄斯\n，伤害+23%,,
Destiny_306_1,特洛伊英雄：收集满级的奥托吕科斯、埃阿斯，\n生命+15%,,
Destiny_307_1,仙女与海妖：收集满级的审判官尤莉、少狼利翁，\n生命+15%,,
Destiny_307_2,预言家：收集满级的海之女神，伤害+23%,,
Destiny_308_1,海中仙女：收集满级的海之女神，伤害+23%,,
Destiny_308_2,仙女与海妖：收集满级的忒拜先知、少狼利翁，\n生命+18%,,
Destiny_309_1,英雄的背景：收集满级的埃涅阿斯，生命+15%,,
Destiny_310_1,英雄的背景：收集满级的许德拉，生命+15%,,
Destiny_311_1,狩猎能手：收集满级的狩猎之神奥瑞，生命+19%,,
Destiny_311_2,风驰电掣：收集满级的伊卡洛斯，伤害+18%,,
Destiny_312_1,命运交响：收集满级的命运女神，生命+24%,,
Destiny_312_2,王之侍卫：收集满级的光之子特洛亚，伤害+20%,,
Destiny_313_1,魅惑之夜：收集满级的惑之女雅赫，生命+22%,,
Destiny_313_2,暗夜诗歌：收集满级的爱情诗者，伤害+18%,,
Destiny_314_1,希腊女神：收集满级的重生之女纳芙、叛逆女神普\n索、潘多拉，生命+24%,,
Destiny_314_2,暗夜诗歌：收集满级的夜的女儿，伤害+18%,,
Destiny_315_1,命运的抉择：收集满级的命运女神，生命+24%,,
Destiny_315_2,童话的国度：收集满级的乌拉妮娅，伤害+18%,,
Destiny_316_1,不死侍卫：收集满级的泉水侍卫，生命+19%,,
Destiny_316_2,神王侍卫：收集满级的克洛诺斯，伤害+23%,,
Destiny_317_1,冰霜巨人：收集满级的巨人阿尔库，生命+22%,,
Destiny_317_2,海洋众神：收集满级的海洋长者、海洋之神，伤害\n+26%,,
